id,name,class,node_type,level,parent_of,child_of,adjacent_to
23175,Logistics Qualification,Technical Skill,skill,,,,23178;23177;23176
23176,Shipping Experience in Tech,Technical Skill,skill,,,,23178;23177;23175
23177,Transportation and Logistics Industry Experience,Technical Skill,skill,,,,23178;23176;23175
23178,Sales in Transportation and Logistics,Technical Skill,skill,,,,23177;23176;23175
23179,Salesforce Field Service Lightning,Tool,skill,,,,8380;23181;23180
23180,Salesforce Service Cloud Architect,Tool,skill,,8380,3287,23179;23181;1986
23181,Consultant experience in competitive solutions,Technical Skill,skill,,,,8380;23179;23180
23182,Field Service Management Trends Alignment,Technical Skill,skill,,,4013,11207;3405;3595;14325;11208;11206;494;1112;2;681;248;11209
23183,Story Brand Framework Certification,Tool,skill,,,23184,
23184,Brand Storytelling,Soft Skill,skill,,23183,,23407
23185,Salesforce Configuration,Technical Skill,skill,,,23186,
23186,Complex Salesforce Solutions Consultation,Technical Skill,skill,,23185,,15606
23187,AI-driven Software Development,Technical Skill,skill,,,,14490;2388;14493;22795;1071;1253;23258;11482;317;2962;14919;23259;15619;1987;172;17816;118
23190,Research Supplier Management Market Trends,Technical Skill,skill,,,,1177;8282;6498;22942
23191,Working with Production Crews,Soft Skill,skill,,,,8477;11688;2;23192;11687
23192,Fast-Paced Production Environment Experience,Soft Skill,skill,,,,16142;8477;11688;23191;11687
23193,Agency Onboarding,Soft Skill,skill,,,,21250;23194
23194,Agency Management Experience,Soft Skill,skill,,5097,17792,16032;977;16018;16000;16016;16017;6725;16033;16019;16031;14533;16002;15993;15995;16024;8902;18328;6724;14531;14532;14529;16023;23193;16001;15994;12637;14530;3228;16020;6727;6722;16022;2;7102
23195,Amazon/AWS Technology,Tool,skill,,,,3658;1939
23196,Operating Expense Forecasting,Technical Skill,skill,,,,23198;4400;23197
23197,Managed Services Budget Management,Technical Skill,skill,,,10499,1990;1886;23198;23196;4400
23198,Business Partners Budget Management,Technical Skill,skill,,,,23196;12695;4400;23197
23199,GenAI Product Acceleration,Technical Skill,skill,,,,24048;23200
23200,GenAI Impact Acceleration,Technical Skill,skill,,,,23199
23201,Ensuring AI Initiatives Meet Objectives and KPIs,Technical Skill,skill,,,,3754;4015;23202;23203
23202,AI Safety and Compliance Leadership,Soft Skill,skill,,,,210;23201;23203;3720;1612;4015;3754
23203,Ensuring Success and Impact of AI Initiatives,Technical Skill,skill,,,,3754;4015;23202;23201
23204,Strategic Communication Skills (Written and Verbal),Soft Skill,skill,,,,10052;2926;2990;1753;1464;2887;225;10050;3863;10296;38;867;1522;2951;16355;11953;3138;1631;2628;3061;3027;1;1221;1169;3258;3026;870;1165;2;1226
23205,Network Discovery,Technical Skill,skill,,,,
23206,Telecommunications Service Management (TSM) for Implementers,Technical Skill,skill,,,3744,23208;23207
23207,Telecom OSS Domain Knowledge,Technical Skill,skill,,,,23208;23206;640
23208,Telco Services Operations Management (TSOM),Technical Skill,skill,,,3744,2;23206;23207
23209,Fluency in Polish and English,Soft Skill,skill,,,,23210
23210,Fluency in Czech and English,Soft Skill,skill,,,,23209
23211,US and AMS Privacy Laws,Technical Skill,skill,,,,3532;2878
23212,Idea Generation and Evangelism,Soft Skill,skill,,,,
23214,Translating Data Insights into Business Strategies,Soft Skill,skill,,,,23241
23215,Deal Quoting and Transaction,Technical Skill,skill,,,,4277;184
23216,REST,Tool,skill,,,,23217
23217,Mid-servers,Tool,skill,,,,23216
23218,Corporate Hospitality,Soft Skill,skill,,,23220,23219
23219,Hospitality Mindset,Soft Skill,skill,,,,23220;23218
23220,Hospitality Industry,Technical Skill,skill,,23218,,23219;987
23221,Joint innovation of ServiceNow and GCP solutions,Technical Skill,skill,,,,23222;4017;5941
23222,Collaboration with the ServiceNow GPC team,Soft Skill,skill,,,,411;5941;23221;2;3884;4017
23223,"Modular, Scalable Server-Side Component Development",Technical Skill,skill,,,,5439;23224
23224,Reusable Web Component Development,Technical Skill,skill,,,,5439;23223;1700
23225,SaaS Environment Technologies - Basic,Technical Skill,skill,,,23226,7843;13175;12674;23227;12676;2;12675;2083;13176
23226,SaaS and On-Premise Environment Technologies,Technical Skill,skill,,23225,,13175;3424;12674;927;23227;12676;2;12675;2083;13176
23227,Technical Depth in SaaS Technologies,Technical Skill,skill,,,,13175;23226;12674;7208;19335;12676;12675;23225;13176
23228,Customer Intake Process Execution,Technical Skill,skill,,,,8738;23229
23229,Execution of Customer Engagements,Technical Skill,skill,,,,11677;2414;3772;8738;23228
23230,Perform Gap Assessments of GCS Operations,Technical Skill,skill,,,,4679
23232,Tax & Accounting Industry Experience,Technical Skill,skill,,,,3168;23234;19481;3657
23234,Prioritized Tax & Accounting Offerings,Technical Skill,skill,,,,23232
23235,Partnering with Solution Marketing,Soft Skill,skill,,,,14466;2876;23237;23236;2877;23238;2156;2;4573;705
23236,Building Relationships with Product Marketing,Soft Skill,skill,,,,14466;19884;23237;23238;3717;2;4573;1143;23235
23237,Designing Solutions for Sales,Soft Skill,skill,,,,3260;2648;14466;18223;3558;18760;23236;18221;23238;2;4573;23235;1792
23238,Designing Solutions for Payer Customers,Soft Skill,skill,,,,14466;23237;23236;4573;23235
23239,Recommend Solutions to Enhance the Executive Experience,Soft Skill,skill,,,4018,8412;9057;23145;23146
23240,Integrate Customer Understanding into Broader Marketing Organization,Soft Skill,skill,,,,8412;23242;9057;23241
23241,Integrate Marketing Insights into Business Strategies,Soft Skill,skill,,,,1776;23240;23242;7538;8412;9057;23214
23242,Integrating Input from Across Marketing,Soft Skill,skill,,,,23240;23241;8412;9057;1387;2039
23244,Technical Product Delivery in GTM Product,Technical Skill,skill,,,,8056;3596;23246;23245;7742;3374;8256
23245,App Engine GTM Outbound Product Management Function,Technical Skill,skill,,,,8056;23244;23246;7742;8256
23246,GTM Product Management for All ETG Products,Technical Skill,skill,,,,8056;23244;23245;7742;8256
23247,Selling Creative Ideas to Senior Executives,Soft Skill,skill,,,,4633
23249,Digital User Experience Optimization,Technical Skill,skill,,,,23250;17609;1038;816;17562;280;1546
23250,Unified Digital Experience,Technical Skill,skill,,,,280;23249
23252,Extended Workforce Procurement and Management,Technical Skill,skill,,,,23253
23253,Innovative Workforce Management,Soft Skill,skill,,,680,23252
23254,Ensuring Alignment of Language Models with Stakeholder Needs,Technical Skill,skill,,,,7053;14499;18085
23255,Design and Implementation of Scalable AI Models,Technical Skill,skill,,2355,23256,4563;23257;20704
23256,Support for AI Model Development and Deployment,Technical Skill,skill,,23255,,14490;20506;23257;20704;118
23257,Evaluation of AI Model Scalability and Efficiency,Technical Skill,skill,,,,23255;20704;23256
23258,AI-driven Enterprise Search Design and Optimization,Technical Skill,skill,,,23259,2388;14493;1253;23187;8079;15619
23259,Traditional and AI-driven Search Technologies,Technical Skill,skill,,774;23258,,2388;14493;1253;23187;8079;15619
23262,Industry Expertise in Hardware,Technical Skill,skill,,,,2909;23263;640;23264;1890;2633;23265
23263,Industry Expertise in Hyperscaler,Technical Skill,skill,,,,23262;23265;23264
23264,Industry Expertise in SI/MSP,Technical Skill,skill,,,,23262;23263;23265
23265,Industry Expertise in Data Center,Technical Skill,skill,,5121,,23263;619;23262;260;2032;23264;389
23266,Work Cross-Functionally with Engineering,Soft Skill,skill,,,,
23267,Cryptographic Security Services,Technical Skill,skill,,5262,,4020
23269,ITSM Specific Process Definition,Technical Skill,skill,,,4021,23270;23271;616
23270,IRM Specific Process Definition,Technical Skill,skill,,,4021,23271;23269
23271,Drive ITSM/CSM/HRSD-specific Process Definition,Technical Skill,skill,,,4021,23270;23269
23273,Hardware Revenue Recognition,Technical Skill,skill,,,,11280
23274,Vector Databases,Tool,skill,,,23276,23275
23275,Document and Vector Databases,Tool,skill,,,23276,23274
23276,"Specific Vector Databases (Pinecone, FAISS, Qdrant)",Tool,skill,,23274;23275,,
23277,Assessing and Understanding Skills and Enablement Needs,Technical Skill,skill,,,,4188;1883;8432;5277;19272;8431;19270;13275;19271;4022;8175;23278
23278,Addressing Upskilling and Talent Requirements,Technical Skill,skill,,,4022,1883;8432;23277;5277;19272;8431;19270;13275;19271;8175
23279,"Management of Employee Health, Retirement, Risk, and Leave Benefit programs",Technical Skill,skill,,23281;23280,23281,17122;21450;8438;23162;5666;23283;8434;23161;21449;10940;610;1035;6307
23280,Retirement Benefits Management,Technical Skill,skill,,,23279,21450;8438;23162;23281;23283;8434;23161;21449;6307
23281,Leave Benefit Programs,Technical Skill,skill,,23279,23279,21450;8438;23162;23283;8434;23161;21449;6307;23280
23282,Vendor Service Level Monitoring,Technical Skill,skill,,,,8434;22944;9900
23283,Pension Accounting,Technical Skill,skill,,,4023,23279;21450;23162;23281;8434;23161;21449;6307;23280
23284,ServiceNow Post-Sales Offerings Roadmap,Domain specific,skill,,,,23285;23286
23285,ServiceNow Automotive Industry Solutions Analysis,Technical Skill,skill,,,,23284;23286
23286,ServiceNow Industry Business Analysis,Technical Skill,skill,,,,23285;23284;2
23287,Cross-border Transfers,Technical Skill,skill,,23288;8661,23288,6565;3533;4313;9269
23288,Understanding of US Domestic and International Transfers,Technical Skill,skill,,23287,23287,6565;9269;8661
23290,Task Orchestration,Technical Skill,skill,,,,23292;23291;17978
23291,Workflow and Information Architecture,Technical Skill,skill,,,,23292;23290
23292,Operating Cadence Management,Technical Skill,skill,,2102;35,,23290;23291;12073
23293,Marketing Plan Support for Talent Acquisition,Soft Skill,skill,,,,635;23294
23294,Advocacy for Non-Traditional Talent,Soft Skill,skill,,,,23293
23295,Strategic Presentation Skills,Soft Skill,skill,,,19333,1381;1855;158;1369;360;2658;2;23155;257;2241
23296,AMS Customer Portfolio Management,Soft Skill,skill,,,,23300;1437;23298;23297;23299;8266;2991;23301
23297,AMS Automotive Business Analysis,Technical Skill,skill,,,,23300;23298;23296;23299;8266;2991;23301
23298,AMS Consumer Goods Business Analysis,Technical Skill,skill,,,,23300;23297;23296;23299;8266;2991;23301
23299,AMS Market Dynamics Understanding,Technical Skill,skill,,,,23300;23298;23297;23296;336;8266;2991;23301
23300,AMS Business Understanding,Technical Skill,skill,,,,23297;23298;23296;23299;8266;2991;23301
23301,AMS Market Expertise,Technical Skill,skill,,,,23300;23298;23297;23296;22195;23299;8266;2991
23302,Determine and Refine Machine Learning Objectives,Technical Skill,skill,,,,14127;14128;23303;23304
23303,Translate Learning Objectives into Actionable Goals,Technical Skill,skill,,,,14127;23302;14128;23304
23304,Establish Clear Learning Objectives,Technical Skill,skill,,,,14127;23302;14128;23303
23305,Understanding of Corporate Issues and Regulations,Technical Skill,skill,,,,20652
23307,Technology Issues and Regulatory Policy,Technical Skill,skill,,,,8451;6500;23308
23308,Ethics and Compliance in Technology,Technical Skill,skill,,,,8451;1465;23307
23309,"Develop Server, Storage, and Full-Rack Hardware Standards",Technical Skill,skill,,,23312,23311;20990;20989;6001;5510;4045;3814
23311,"Manage the Sustainability of Server, Storage, and Full-Rack Hardware Standards",Technical Skill,skill,,,23312,6001;3814;5510;23309
23312,Hardware Standards Management,Technical Skill,skill,,23311;19526;23309;6001;5510,,3814
23313,Regulatory Filings and Annual Reports,Technical Skill,skill,,,23315,3996;23314
23314,General Regulatory Reporting,Technical Skill,skill,,,,23315;23313;3996
23315,Climate-related Regulatory Reporting,Technical Skill,skill,,23313,23349,3996;23314
23317,CIWF Multi-Workflow Solutions,Technical Skill,skill,,,,15643;15644;4418;23318;23321;15645;8248;6830;23320;23319;16469;2003
23318,CIWF Product Integration,Technical Skill,skill,,,,15643;15644;4418;23321;15645;8248;6830;23317;23320;23319;16469;2003
23319,CIWF Application Best Practices,Technical Skill,skill,,,,15643;15644;4418;23318;23321;15645;8248;6830;23320;23317;16469;2003
23320,WRICEF Development,Technical Skill,skill,,,,15644;4418;23318;23321;15645;8248;6830;23317;23319;16469;2003
23321,Partner Sourced Business for CIWF,Technical Skill,skill,,,,15644;4418;23318;15645;8248;6830;23317;23320;23319;16469;2003
23322,Reinforce Product Value,Soft Skill,skill,,,,23323
23323,Validate the Intrinsic Value of the Product Skills with Customers,Soft Skill,skill,,,,23322
23324,Manual Entitlement Checks,Technical Skill,skill,,,,6393;23325;130;12723;5243;4166;5810;12724
23325,Entitlement Analysis,Technical Skill,skill,,5810,,6393;5243;130;12723;4166;12724;23324
23326,Effective Presentation,Soft Skill,skill,,,563,1381;257;1855;158;13;2658;2;4029;2241;9761
23330,Analyst Relations Program Execution,Technical Skill,skill,,14466,,20044;20042;4573;20043
23332,Timely Deposit of TDS,Technical Skill,skill,,,,2945;23334;23333;8903;5481;4747;14270;22820
23333,Reconciliation of TDS with Form 26AS,Technical Skill,skill,,2945,,23334;8903;5481;4747;22819;14270;23332;22820
23334,Accurate Deduction of TDS,Technical Skill,skill,,,,2945;23333;8903;5481;4747;22819;14270;23332;22820
23335,Driving Scale and Consistency,Soft Skill,skill,,,,23337;23336
23336,Driving Consistencies,Soft Skill,skill,,,,23337;18218;23335
23337,Driving Consistency and Fairness,Soft Skill,skill,,,,23335;23336
23338,AWS Foundation Services,Tool,skill,,,,23339;3658;23340;1939
23339,Azure Foundation Services,Tool,skill,,,,23338;23340;10465
23340,GCP Foundation Services,Tool,skill,,,,23338;23339
23341,Influencing in Customer Environments,Soft Skill,skill,,,,7547;17669;23342
23342,Influencing in Enterprise Architectural Environments,Soft Skill,skill,,,,23341
23343,"Domain Experience Selling to Enterprise Leaders in HR, Finance/Procurement, and IT",Technical Skill,skill,,,,23344
23344,Social Selling and Digital Thought Leadership,Soft Skill,skill,,,,23343
23345,Comprehensive Statistics,Technical Skill,skill,,,,
23347,Involvement in ESG-readiness procedures,Technical Skill,skill,,,4034,23349;8824;14506;14504;23449;23450;23348
23348,EU CSRD reporting,Technical Skill,skill,,,23349,8824;14506;14504;23449;23450;4034;23347
23349,EU CSRD and other climate-related regulatory reporting,Technical Skill,skill,,23315;23348,4034,8824;14506;14504;23449;23450;23347
23350,Competition Law,Technical Skill,skill,,23352,,23351;9248;4665;19727
23351,Antitrust Law,Technical Skill,skill,,,,9248;23352;23350;19727;4665
23352,EU Competition Law,Technical Skill,skill,,,23350,23351;9248;4665;19727
23353,Enable and Train Solution Consultants and Sellers,Soft Skill,skill,,23354,,11878;2;23131;12611;7807
23354,Onboarding New Mid-Market Solution Consultants,Soft Skill,skill,,,23353,12616;23131
23355,Knowledge of Retail and Hospitality Specific Use Cases,Technical Skill,skill,,,,987
23357,U.S. Foreign Corrupt Practices Act (FCPA) Knowledge,Technical Skill,skill,,,,3919;23358
23358,Anti-Bribery and Anti-Competition Regulations Knowledge,Technical Skill,skill,,,,3919;11324;23357
23359,Trade Compliance Diligence Assessments,Technical Skill,skill,,,4568,23362;23363;23361;23364;6593;861
23361,Effectiveness Assessment of Trade Compliance Processes,Technical Skill,skill,,,4568,23363;23359;23364;23362
23362,Operationalizing Trade Compliance Program Requirements,Technical Skill,skill,,,4568,23363;23359;23361;23364
23363,Trade Compliance Processes and Procedures,Technical Skill,skill,,,4568,23359;23361;23364;23362
23364,Experience with Trade Compliance Practice of a Big 4 Firm,Technical Skill,skill,,,4568,23363;23359;23361;23362
23366,Insurance Playbook Refinement,Technical Skill,skill,,,,23367
23367,Life Insurance Discussion,Domain specific,skill,,,,23366
23368,Cloud Technologies and Customer-Facing Strategy Management,Technical Skill,skill,,,,3945;23369;22416;2052
23369,Top-Tier Consulting Experience,Technical Skill,skill,,,,5018;784;22416;23368;3945;2406;334;12654
23371,Identifying Customer Advocates,Soft Skill,skill,,23372,,23373;119;9258
23372,Recruiting Customer Advocates,Soft Skill,skill,,,23371,23373;2;119;9258
23373,Evaluating Customer Advocates,Soft Skill,skill,,,,9258;23371;119;23372
23374,Legal Advice Related to ABAC,Technical Skill,skill,,,,23379;23377;23375;23380;23376;23378
23375,"Knowledge of Global ABAC Laws, Rules, and Regulations",Technical Skill,skill,,,,23379;23374;23377;23380;23376;23378
23376,Knowledge of ABAC and Other Compliance Areas,Technical Skill,skill,,,,23379;23374;23377;23375;23380;23378
23377,ABAC Risks and Related Controls,Technical Skill,skill,,,,23379;9985;23374;23375;23380;23376;23378
23378,Maintain Awareness of ABAC Legal Requirements,Technical Skill,skill,,,,23379;23374;23375;23380;23376;23377
23379,Global ABAC Requirements,Technical Skill,skill,,,,23374;23377;23375;23380;23376;23378;23388
23380,Knowledge of Global ABAC Requirements and Government Expectations,Technical Skill,skill,,,,23379;23374;23377;23375;23376;23378
23381,AI Marketing Tools Familiarity,Tool,skill,,,,23383;23382
23382,AI Product Marketing,Technical Skill,skill,,,,2213;10441;23383;23381;2;1143
23383,AI Integration in Marketing Processes,Technical Skill,skill,,,,23382;23381
23384,Investigate and Troubleshoot Patch-Related Problems,Technical Skill,skill,,,,10558;11703;23385;20039;1814;18771;20040;8501;11704;10559;20038
23385,Address Vulnerabilities from Patching Activities,Technical Skill,skill,,,,10558;11703;20039;20040;18771;1814;8501;23384;11704;10559;20038
23386,Cloud-based API Security Tools Development,Technical Skill,skill,,,,287
23387,ABAC Program Development and Management,Technical Skill,skill,,23388,,23389
23388,Operationalizing ABAC Program Requirements,Technical Skill,skill,,,23387,23379;23389
23389,ABAC Training,Soft Skill,skill,,,,23387;23388
23390,Mentoring in Futurism and Scenario Planning Methodologies,Soft Skill,skill,,23391,,19410;21993;23392;3893;19407
23391,Develop Future Scenarios,Soft Skill,skill,,23392;8338,23390,19410;16808;21993;7894;24009;3893;8838;24011;19407;24010
23392,Bring Foresight Scenarios to Life,Soft Skill,skill,,,23391,19410;21993;23390;3893;19407
23393,Dynamic Speaking,Soft Skill,skill,,,,8510
23394,Payer Industry Transformation,Technical Skill,skill,,,,23395
23395,Provider Industry Transformation,Technical Skill,skill,,,,23394
23396,Advising on Tax Implications of Employee Benefits,Technical Skill,skill,,,5084,23443;8517;23089;23091;23398;23444;6157;5856;5363;23397
23397,Tax Implications of New Employee Benefits,Technical Skill,skill,,,5084,23443;8517;23089;23091;23398;23396;23444;6157;5856;5363
23398,Potential Tax Implications of Employee Expenses,Technical Skill,skill,,,5084,23443;8517;23089;23091;23396;23444;6157;5856;5363;23397
23399,Occupational Health & Safety (OHS) Regulations,Technical Skill,skill,,23400,,15314;8520;23403;23405;23402;23401;4037;23404
23400,Occupational Health & Safety (OHS) Strategy Development,Technical Skill,skill,,23401,23399,15314;8520;23403;23405;23402;4037;23404
23401,Implement OH&S Mission,Technical Skill,skill,,,23400,23399;15314;8520;23403;23405;23402;4037;23404
23402,Safety Training Module Development,Technical Skill,skill,,,4037,4298;15312;23399;15314;23400;8520;23403;23405;23401;23404;15313
23403,Driving and Prioritizing a Culture of Safety-First Mindset,Soft Skill,skill,,,,4298;15312;23399;20396;15314;23400;8520;23405;23402;23401;4037;15519;23404;15313
23407,Storytelling in Marketing,Soft Skill,skill,,,,23184;787
23408,Research Program Priorities,Technical Skill,skill,,,,4796;17380;5878;8955;9187
23410,Logging Platform Requirements Assessment,Technical Skill,skill,,23412;23411,8544,
23411,Data Integration into Logging Platform,Technical Skill,skill,,,23410,23412;8544
23412,Logging Platform Utilization,Technical Skill,skill,,,23410,23411;8544
23413,Prompt Design and Fine-Tuning,Technical Skill,skill,,,,23414
23414,Pre-Processing and Post-Processing Techniques,Technical Skill,skill,,,,23413
23415,LLM Models,Technical Skill,skill,,23417;1898;23418,,21660
23417,LLM Development and Optimization,Technical Skill,skill,,,23415,1898;23418
23418,LLM as a Service,Technical Skill,skill,,,23415,23417;1898
23419,Retrieval-augmented LLMs,Technical Skill,skill,,8541,,5685;5493;23420
23420,Lightweight LLM adaptation for downstream tasks,Technical Skill,skill,,,,5685;5493;8541;23419
23421,Certification Planning,Technical Skill,skill,,,,23422;23426;23424;23423;23425
23422,Certification Authorities Management,Technical Skill,skill,,18026,,1944;23426;23424;23421;887;23423;23425
23423,Certification Performance and Requirements,Technical Skill,skill,,,,23422;23426;23424;23421;23425
23424,Certification Implementation,Technical Skill,skill,,,,23423;2146;23422;23426;23421;23425
23425,Certification Assessment,Technical Skill,skill,,,,2146;23422;23426;23424;23421;23423
23426,General Certifications,Technical Skill,skill,,9198,,3738;3739;2146;1899;23422;23424;23421;887;23423;23425
23427,Circuit/System Accreditation,Technical Skill,skill,,,,23428
23428,Creating a Complete Accreditation Program,Technical Skill,skill,,,,23427
23429,NEBOSH Certification,Technical Skill,skill,,,,23431;23430
23430,IFM Certification,Technical Skill,skill,,,,23431;23429
23431,MCR Certification,Technical Skill,skill,,,,23429;23430
23432,Microsoft Certification,Technical Skill,skill,,,,23433;8525
23433,Mac Certification,Technical Skill,skill,,,,23432;8525
23434,Micro-Certifications Virtual Agent,Technical Skill,skill,,,,
23435,Tax Payments Coordination,Technical Skill,skill,,,1846,3168;23437;23439;23436;1892;23438
23436,Sales and Use Tax,Technical Skill,skill,,23446,,3168;23437;23439;1892;23438;23435
23437,Taxation Experience,Technical Skill,skill,,,,3168;23439;23436;1892;21245;23438;23435
23438,AI in Tax,Technical Skill,skill,,,,3168;23437;23439;23436;1892;23435
23439,Revenue and Tax Modernization,Technical Skill,skill,,,,3168;23437;1892;23436;23438;23435
23440,Tax Controversy Management,Technical Skill,skill,,,,23446;11829;11826;11827;23448;11828;20663;23447;20662;11825;5532;23445;12936;23441
23441,Tax Impact Research and Modelling,Technical Skill,skill,,,,23446;11829;11826;11827;23448;11828;23440;23447;20662;11825;5532;23445;12936;20663
23442,Tax Restructuring Projects,Technical Skill,skill,,,3072,15459;10082;17356;11829;1225;11826;3071;7740;11828;9035;15460;11825;5532;11827;17355;15458
23443,Model Tax Effects of Legal Entity Integration,Technical Skill,skill,,,,8517;23398;5084;23396;23444;6157;5856;23397
23444,Financial Implications of New Legislation and Tax Exposures,Technical Skill,skill,,,,23443;8517;23398;5084;23396;6157;5856;23397
23445,Ad Hoc Tax Projects,Technical Skill,skill,,,,23446;23441;23448;23447;23440;20662;12936;20663
23446,Sales & Use Tax Projects,Technical Skill,skill,,,23436,23441;23448;23447;23440;20662;23445;12936;20663
23447,Tax Technology Projects,Technical Skill,skill,,,,3168;23446;23441;23448;23440;20662;23445;12936;20663
23448,Employment Tax Projects,Technical Skill,skill,,,8517,23446;23441;5084;23440;23447;20662;23445;12936;20663
23449,Collaboration with ESG Teams,Soft Skill,skill,,,,23349;14506;14504;23450;4034;23347;23348
23450,Interest in ESG Reporting Expertise,Soft Skill,skill,,,,23349;14506;14504;14505;23449;2984;4034;23347;23348
23451,ESG Data Management,Technical Skill,skill,,,,23454;23453;23452
23452,ESG Principles Understanding,Technical Skill,skill,,,,23454;23453;23451
23453,ESG Initiatives and Ratings,Technical Skill,skill,,23454,,23451;23452
23454,ESG Management,Technical Skill,skill,,4909,23453,23451;23452
23455,Experience with ESG communications,Soft Skill,skill,,,,23456
23456,Communicate and evangelize datacenter ESG results,Soft Skill,skill,,,,23455
23457,Sentiment Monitoring,Soft Skill,skill,,,,
23458,Feedback Loop Establishment,Technical Skill,skill,,,,23460;23461;23459;1739
23459,Feedback Communication Management,Soft Skill,skill,,6017,,2028;23461;1051;1868;1146;2328;1284;23458;1739;1501;119;23460
23460,Feedback Mechanism Implementation,Technical Skill,skill,,,,23458;23461;23459;1739
23461,Feedback Loop Conceptualization,Technical Skill,skill,,,,23458;23460;23459;1739
23462,Corporate Treasury,Technical Skill,skill,,,,23463;23464
23463,Treasury Operations,Technical Skill,skill,,162,,23473;23462;23464
23464,International Treasury Activities,Technical Skill,skill,,,,23462;23463
23465,Utilization and Management of Treasury Management Systems,Tool,skill,,,,23469;23467;23468;23466
23466,Treasury Technology Development,Technical Skill,skill,,,,23465;23467;23468;23469
23467,Treasury System and Data Architecture,Technical Skill,skill,,,,23465;23468;23469;23466
23468,Optimization of Treasury Processes,Technical Skill,skill,,,,23465;23467;23466;23469
23469,Management of Group Treasury Inputs,Soft Skill,skill,,,,23465;23467;23468;23466
23470,Partnering with Treasury Teammates,Soft Skill,skill,,,,23471;23473
23471,Brainstorming with Treasury Business Users,Soft Skill,skill,,,,23473;23470
23473,Partnering with Treasury Cash Operations,Soft Skill,skill,,,,23471;23463;23470
23474,EMEA Recruitment Support,Soft Skill,skill,,,,5698;23477;23475;23478;23476
23475,EMEA Regional Processes,Technical Skill,skill,,,,23477;23478;23476;23474
23476,EMEA Engagement,Soft Skill,skill,,,,23474;917;23477;23475;23478;11755
23477,EMEA South Focus,Technical Skill,skill,,,,23474;15523;23475;23478;23476
23478,General EMEA Experience,Soft Skill,skill,,3698,,23474;19737;3700;23477;23475;23476
23479,Central Region Market Focus,Technical Skill,skill,,,,23480
23480,Northern Europe Market Focus,Technical Skill,skill,,,,23479
23481,Scoping Process,Technical Skill,skill,,,,16571;11390;16572
23483,Review of DPAs,Technical Skill,skill,,,23487,23485;23486;23488;23484
23484,ADP Global View,Tool,skill,,,23485,23483;23487;23488;23486
23485,ADP,Tool,skill,,23484,,23483;23487;23488;23486
23486,ADLDS,Tool,skill,,,,23483;23485;23484;23488;23487
23487,DPAs,Tool,skill,,23483,,23485;23486;23488;23484
23488,AMDP,Tool,skill,,,,23483;23485;23484;23486;23487
23489,DMAIC,Tool,skill,,,,23492;23490;23491;23493
23490,DMPs,Tool,skill,,,,23492;23489;23491;23493
23491,PGDM,Tool,skill,,,,23492;23490;23493;23489
23492,DME,Tool,skill,,,,23490;23491;23493;23489
23493,DPDK,Tool,skill,,,,23492;23490;23491;23489
23494,DFARS Compliance,Technical Skill,skill,,,,23496;23497;23495
23495,FRD Documentation,Technical Skill,skill,,,,23496;23497;23494
23496,RDS Management,Tool,skill,,,,23497;23494;23495
23497,EDR Implementation,Tool,skill,,,,23496;4367;4369;23495;23494
23498,DICOM,Tool,skill,,,,23499
23499,DCIM,Tool,skill,,,,23498
23501,Drive Awareness,Soft Skill,skill,,,,23502
23502,Increase Awareness,Soft Skill,skill,,,,23501
23503,Generate Interest,Soft Skill,skill,,,,23038;23039;23040;23041
23505,Using GPUs to Train Deep Learning Models,Technical Skill,skill,,,,16130;16358;16125;12190;23506;16351;13868;6817;16126;16353;16127;6818;16128;16354
23506,GPU Inference Optimization,Technical Skill,skill,,,,16130;16358;16125;12190;16351;13868;6817;16126;16353;16127;6818;23505;16128;16354
23507,GPU Understanding,Technical Skill,skill,,,,23509;23508
23508,GPU Programming,Technical Skill,skill,,,23513,23507;23509
23509,GPU Infrastructure Management,Technical Skill,skill,,,23512,23507;23508
23510,Designing and Implementing GPU/HPC Clusters,Technical Skill,skill,,23511,,23512
23511,Multi-GPU Computation,Technical Skill,skill,,,23510,23512
23512,Additional GPUs and Clusters Management,Technical Skill,skill,,23509,,23511;23510
23513,GPGPU Programming,Technical Skill,skill,,23508,,23514
23514,Infiniband Networking,Technical Skill,skill,,,8644,23513
23515,Network Switching,Technical Skill,skill,,,23516,
23516,Router and Switch Management,Technical Skill,skill,,23515,,5369
23517,Lead Educational Initiatives,Soft Skill,skill,,,22881,23523;3794;11696;5294;23519;5674;23522;23521
23519,Ensure Effectiveness of Learning and Development Programs,Soft Skill,skill,,,,23517;23523;3794;11696;5294;5674;23522;23521
23521,Drive Adoption of Learning Programs,Soft Skill,skill,,,,23517;23523;3794;11696;5294;23519;5674;23522
23522,Lead Design and Implementation of Learning Initiatives,Soft Skill,skill,,,22881,23517;23523;3794;11696;5294;23519;5674;23521
23523,Experience Leading Learning and Development Initiatives,Soft Skill,skill,,,,23517;3794;11696;5294;23519;5674;23522;23521
23524,Oversee the implementation of learning solutions,Soft Skill,skill,,,,23169;3797;6180;23526;22980;14085;21998;8495;21997;14086;22983;22982;21996;22981;20650;902
23526,Oversee learner target,Soft Skill,skill,,,,23169;23524;3797;14085;6180;22980;8495;14086;22983;22982;22981;20650;902
23530,Headline Creation,Soft Skill,skill,,,8191,9606;14968;3073;14969
23531,Regional Application,Soft Skill,skill,,,,23533;23535;23532;23534
